_id,ltable_id,rtable_id,ltable_title,ltable_artist_name,ltable_year,rtable_title,rtable_year,rtable_episode,rtable_song,rtable_artists
726859,942383,649185,You Can't Stand The Thought Of Another Man Loving Me,Millie Jackson,2008,The Big Hit,1998.0,,Im the Man,joe jackson + buck-o-nine
726911,959118,649185,Sometimes Bad Man Blues ((Fruteland Jackson & Lee Dabagia) Large Nose Publishing/Warimo Music BMI),Fruteland Jackson,0,The Big Hit,1998.0,,Im the Man,joe jackson + buck-o-nine
727003,693317,649185,Worried Man blues,Big Joe Williams,1936,The Big Hit,1998.0,,Im the Man,joe jackson + buck-o-nine
727306,885469,649185,Mister Man - Part 2,Papa Charlie Jackson,0,The Big Hit,1998.0,,Im the Man,joe jackson + buck-o-nine
727510,802413,306350,All Your Love (I Miss Loving),Otis Rush,1958,Tu cara me suena - Argentina,2013.0,(#2.4),All Shook Up,otis blackwell + elvis presley + fernando straneo
727806,713790,446559,Serenade For Strings No. 13 In G Major_ KV 525 'Eine Kleine Nachtmusik,Wolfgang Amadeus Mozart,0,From Prada to Nada,2011.0,,Divertimento No. 17 D-Maj. K. 334-Allegro,wolfgang amadeus mozart
727889,166132,157882,Cheap Love Affair,Don Reno & Red Smiley & Bill Harrell & The Cutups,0,Molly,2016.0,(#1.2),Cheap Wine,don walker + cold chisel
730020,521881,637344,Mambo Rincon,Patato Valdes_ G. Hidalgo_ Luis Frank_ Pío Leiva_ Chiki,1998,Swingtime in Mexico,1952.0,,Trumpet Mambo,luis arcaraz
730472,473803,99185,Here Comes The Sun (Live At Madison Square Garden ) (2009 Digital Remaster),George Harrison,0,Glee,2009.0,Tina in the Sky with Diamonds (#5.2),Here Comes the Sun,george harrison + naya rivera + demi lovato
731956,877186,539896,BLACK OR WHITE (The Clivilles & Cole    Radio Mix),Michael Jackson,0,Michael Jackson: The Immortal World Tour,2012.0,,Black or White,michael jackson   with rap lyrics by bill bottrell + michael jackson
731957,687385,539896,After Mendelssohn (137 Years) / Paint It Black / Arthur's Treat / Talking World War iii Blues / 89-90-91-92,Gavin Bryars / 1/2 Japanese / Simon Jeffes / Mark Perry / Michael Nyman,0,Michael Jackson: The Immortal World Tour,2012.0,,Black or White,michael jackson   with rap lyrics by bill bottrell + michael jackson
732572,563319,254860,A Swingin Safari,Bert Kaempfert And His Orchestra,2003,The Match Game,1962.0,(#5.20),A Swingin Safari (The Theme of The Match Game),bert kaempfert
733119,930228,302120,Your Love My Medicine,Shelley Morningsong,0,Top of the Pops,1964.0,(1987-04-16),Ever Fallen In Love,pete shelley + fine young cannibals
733178,439142,302120,Love Is In The Air (Fran Mix),John Paul Young,1997,Top of the Pops,1964.0,(1987-04-16),Ever Fallen In Love,pete shelley + fine young cannibals
733213,955628,302120,Love Of The Common People,Paul Young,1983,Top of the Pops,1964.0,(1987-04-16),Ever Fallen In Love,pete shelley + fine young cannibals
733246,226904,302120,Ever Fallen In Love,Fine Young Cannibals,1986,Top of the Pops,1964.0,(1987-04-16),Ever Fallen In Love,pete shelley + fine young cannibals
733301,694417,302120,Around The World In 80 Days - Overture,Victor Young,0,Top of the Pops,1964.0,(1987-04-16),Ever Fallen In Love,pete shelley + fine young cannibals
733371,957201,302120,( Golden Earrings) Love Theme and Gypsy Dance,Victor Young,0,Top of the Pops,1964.0,(1987-04-16),Ever Fallen In Love,pete shelley + fine young cannibals
734310,416382,441058,Blue Moon Revisited (Song For Elvis),Cowboy Junkies,1988,Flesh and Bone,1993.0,,Blue Moon Revisited,margo timmins + michael timmins + richard rodgers + lorenz hart + the cowboy junkies
734323,874064,441058,Silver Moon,Michael Nesmith And The First National Band,1999,Flesh and Bone,1993.0,,Blue Moon Revisited,margo timmins + michael timmins + richard rodgers + lorenz hart + the cowboy junkies
734345,857970,50709,Black Night (Live At The Olympia),Deep Purple,0,Countdown,1974.0,(#1.8),Black Night,ritchie blackmore + ian gillan + roger glover + jon lord + ian paice + deep purple
734368,913450,50709,Just Another Night (Live),Ian Hunter,0,Countdown,1974.0,(#1.8),Black Night,ritchie blackmore + ian gillan + roger glover + jon lord + ian paice + deep purple
735664,861086,214568,Hell Is Round The Corner,Tricky,1995,Sleeper Cell,2005.0,Intramural (#1.8),Hell Is Around The Corner,tricky
736462,102522,60770,Friend Is A Four Letter Word,Cake,1996,Daria,1997.0,Dye! Dye! My Darling (#4.13),Friend is a Four-Letter Word,cake
736900,59661,167624,Para nada,Rosana,0,No disparen al pianista,2007.0,(#2.15),Para nada,rosana arbelo
738050,737852,691160,I Don't Worry About A Thing (Live At 'In Your Ear' 1972),Mose Allison,0,The Whole Nine Yards,2000.0,,I Dont Worry About A Thing,mose allison + arrangement with warner special products
738432,949014,328213,Better Days,Southside Johnny & The Asbury Jukes,1991,2005 Radio Music Awards,2005.0,,Better Days,johnny rzeznik + goo goo dolls
739423,661431,165338,Friend Of Mine,Kelly Price / Ronald Isley / R. Kelly,1998,Nashville,2012.0,Im Sorry for You  My Friend (#1.10),Love Like Mine,kelly archer + justin weaver + emily shackelton + hayden panettiere
739602,774429,165338,Feels Like I'm In Love,Kelly Marie,1980,Nashville,2012.0,Im Sorry for You  My Friend (#1.10),Love Like Mine,kelly archer + justin weaver + emily shackelton + hayden panettiere
739636,11894,165338,Love Sex Magic,Ciara / Justin Timberlake,2009,Nashville,2012.0,Im Sorry for You  My Friend (#1.10),Love Like Mine,kelly archer + justin weaver + emily shackelton + hayden panettiere
739915,476066,410931,Glad I Met You,Williams Brothers,0,Der Fischer und seine Frau,2005.0,,Im Satisfied with You,hank williams
739940,785238,410931,Let Me Entertain You (Live At Knebworth),Robbie Williams,2003,Der Fischer und seine Frau,2005.0,,Im Satisfied with You,hank williams
740076,949012,429755,Flying Saucers Rock & Roll,Robert Gordon,0,Embedded,2005.0,,After The Eulogy (Part 1 & 2),chad istvan + joshua latshaw + matthew krupanski + nathan gray + robert avery + boy sets fire
740771,590264,693211,Medley: This Magic Moment / Dance With Me / There Goes My Baby / Save The Last Dance For Me,Ben E. King,0,There Goes My Baby,1994.0,,There Goes My Baby,jerry leiber + ben e. king + lover patterson + the drifters + arrangement with warner special products
740777,650425,693211,Hold Me My Darling - Original,Jerry Butler,0,There Goes My Baby,1994.0,,There Goes My Baby,jerry leiber + ben e. king + lover patterson + the drifters + arrangement with warner special products
740803,609615,693211,My Opening Farewell (Live),Bonnie Raitt With Jackson Browne,0,There Goes My Baby,1994.0,,There Goes My Baby,jerry leiber + ben e. king + lover patterson + the drifters + arrangement with warner special products
740876,812601,467765,Jane & Zoe / Final Battle,David Newman,2005,Hells Caretaker,2013.0,,Calamity Jane,bradley david lauretti
741068,951132,86789,I Get A Kick Out Of You,Louis Armstrong / Oscar Peterson / Herb Ellis / Ray Brown / Louie Bellson,0,Fallen Angels,1993.0,The Quiet Room (#1.3),All the Things You Are,jerome kern + oscar hammerstein ii + chet baker
741280,956117,86789,Back To Life (However Do You Want Me),Soul II Soul Featuring Caron Wheeler,1989,Fallen Angels,1993.0,The Quiet Room (#1.3),All the Things You Are,jerome kern + oscar hammerstein ii + chet baker
741540,867383,86789,Giving You The Best That I Got [Single Version],Anita Baker,2002,Fallen Angels,1993.0,The Quiet Room (#1.3),All the Things You Are,jerome kern + oscar hammerstein ii + chet baker
741833,960665,141737,Una Rafaga De Amor,Ráfaga,0,Los únicos,2011.0,(#1.22),Una ráfaga de amor,ráfaga
741914,573244,670722,Lost Patrol - Main Title & The Sniper,Max Steiner,0,The Little Mermaid II: Return to the Sea,2000.0,,Tip & Dash,max casella + stephen furst + tara strong
741993,852833,670722,Silent Night (wrds. Joseph Mohr_ trans. & arr. Willcocks) (1991 Digital Remaster),Stephen Varcoe/Choir of King's College_ Cambridge/Sir David Willcocks,0,The Little Mermaid II: Return to the Sea,2000.0,,Tip & Dash,max casella + stephen furst + tara strong
742000,200748,557580,Contre Le Sexism,Sonic Youth,1998,Nirvana,2008.0,,Contre le Sexisme,sonic youth
742679,717998,357310,Back In The Saddle Again,Gene Autry,1992,Back in the Saddle,1941.0,,Back in the Saddle Again,gene autry
742962,493164,204516,Cradle Opening Theme,David Campbell;Steven Tyler,0,Scorpion,2014.0,Ticker (#2.19),Scorpion End Credits Theme,brian tyler + tony morales
743439,858931,229326,Rockafeller Skank,Fatboy Slim,1998,Super League Show 2,2016.0,Drop Goals  Tackles and Recovery (#1.5),The Rockafeller Skank,fatboy slim
744360,803743,683081,Road Song Medley,Kevin Fowler,0,The Scenesters,2009.0,,The Song Is The Single,barr + brendan fowler
744583,439142,378027,Love Is In The Air (Fran Mix),John Paul Young,1997,Broken Bridges,2006.0,,Truck Stop In The Sky,brent flynn + brian flynn + dale grissom + wesley robinson + fred young + richard young + flynnville train
744656,943445,378027,Handel: Concerto grosso Op.3 No. 5 in D minor: II - Fuga_ Allegro,Academy of Ancient Music & Richard Egarr,0,Broken Bridges,2006.0,,Truck Stop In The Sky,brent flynn + brian flynn + dale grissom + wesley robinson + fred young + richard young + flynnville train
744758,960375,378027,Never Going To Fall In Love...(Again),THE TOM ROBINSON BAND,0,Broken Bridges,2006.0,,Truck Stop In The Sky,brent flynn + brian flynn + dale grissom + wesley robinson + fred young + richard young + flynnville train
744832,694417,378027,Around The World In 80 Days - Overture,Victor Young,0,Broken Bridges,2006.0,,Truck Stop In The Sky,brent flynn + brian flynn + dale grissom + wesley robinson + fred young + richard young + flynnville train
744862,226904,378027,Ever Fallen In Love,Fine Young Cannibals,1986,Broken Bridges,2006.0,,Truck Stop In The Sky,brent flynn + brian flynn + dale grissom + wesley robinson + fred young + richard young + flynnville train
745084,953546,378027,I Dreamt I Dwelt In Marble Halls,Dame Joan Sutherland / London Symphony Orchestra / Richard Bonynge,0,Broken Bridges,2006.0,,Truck Stop In The Sky,brent flynn + brian flynn + dale grissom + wesley robinson + fred young + richard young + flynnville train
745188,635645,389774,Cristalina,Pierre Aderne,0,Cherry,2010.0,,Cristalina,pierre ademe
746767,686387,403325,Meet Me In St. Louis_ Louis (LP Version),Joan Carroll_ Harry Davenport_ Judy Garland And The M-G-M Studio Chorus,0,Daffy Dilly,1948.0,,The Gold Diggers Song (Were in the Money),harry warren
746834,838233,403325,I Guess The Lord Must Be In New York City,Harry Nilsson,1989,Daffy Dilly,1948.0,,The Gold Diggers Song (Were in the Money),harry warren
746850,936598,403325,Put A Little Love In Your Heart (The Big Three),Harry J Allstars,2004,Daffy Dilly,1948.0,,The Gold Diggers Song (Were in the Money),harry warren
746955,945202,403325,Just Another Sad Song,The Warren Brothers,1998,Daffy Dilly,1948.0,,The Gold Diggers Song (Were in the Money),harry warren
747171,959663,448048,It's Not My Time To Go,Dan Hicks & His Hot Licks,1973,G:MT Greenwich Mean Time,1999.0,,Please Can I Go Now?,guy sigsworth + hinda hicks  with gmt
747341,868635,448048,First Time I Met The Blues,Buddy Guy,1970,G:MT Greenwich Mean Time,1999.0,,Please Can I Go Now?,guy sigsworth + hinda hicks  with gmt
747450,944154,329942,I Ain't Got Nobody,Stanley Black,0,42 Up,1998.0,,What Would I Do,stanley alexander + the monotones
747461,819000,329942,I Got Lost In His Arms [from 'Annie get Your Gun'],Ethel Merman / London Festival Orchestra and Chorus / Stanley Black,0,42 Up,1998.0,,What Would I Do,stanley alexander + the monotones
747993,196200,384495,I Love You,Steve Miller Band,1970,Captain Mike Across America,2007.0,,Im Not Gonna Save You,written eli david pervere miller + john weis zox + daniel joshua edinburg + spencer dalles swain + zox
748034,961486,384495,I Ain't Gonna Go,Spencer Davis,0,Captain Mike Across America,2007.0,,Im Not Gonna Save You,written eli david pervere miller + john weis zox + daniel joshua edinburg + spencer dalles swain + zox
748062,835974,384495,Who Do You Love,Steve Miller Band,1994,Captain Mike Across America,2007.0,,Im Not Gonna Save You,written eli david pervere miller + john weis zox + daniel joshua edinburg + spencer dalles swain + zox
748067,128737,384495,Had I Known You Better Then (LP Version),Daryl Hall And John Oates,1996,Captain Mike Across America,2007.0,,Im Not Gonna Save You,written eli david pervere miller + john weis zox + daniel joshua edinburg + spencer dalles swain + zox
748075,909290,384495,You Can't Dance (LP Version),England Dan & John Ford Coley,1978,Captain Mike Across America,2007.0,,Im Not Gonna Save You,written eli david pervere miller + john weis zox + daniel joshua edinburg + spencer dalles swain + zox
748112,850418,384495,Dedicated To You,John Coltrane / Johnny Hartman,1963,Captain Mike Across America,2007.0,,Im Not Gonna Save You,written eli david pervere miller + john weis zox + daniel joshua edinburg + spencer dalles swain + zox
748128,276001,384495,I Love You More Every Day,John Mayall,2007,Captain Mike Across America,2007.0,,Im Not Gonna Save You,written eli david pervere miller + john weis zox + daniel joshua edinburg + spencer dalles swain + zox
748149,946825,384495,The Sun Ain't Gonna Shine Anymore,David Bisbal,0,Captain Mike Across America,2007.0,,Im Not Gonna Save You,written eli david pervere miller + john weis zox + daniel joshua edinburg + spencer dalles swain + zox
748175,926594,384495,Whatever Gets You Thru The Night (2005 Mix),John Lennon,0,Captain Mike Across America,2007.0,,Im Not Gonna Save You,written eli david pervere miller + john weis zox + daniel joshua edinburg + spencer dalles swain + zox
748180,956208,384495,Today I Started Loving You Again,Dolly Parton / John Popper,1996,Captain Mike Across America,2007.0,,Im Not Gonna Save You,written eli david pervere miller + john weis zox + daniel joshua edinburg + spencer dalles swain + zox
748192,949102,384495,It's Not The Same (LP Version),England Dan & John Ford Coley,1976,Captain Mike Across America,2007.0,,Im Not Gonna Save You,written eli david pervere miller + john weis zox + daniel joshua edinburg + spencer dalles swain + zox
750212,956107,256406,I Wanna Be Free (2006 Remastered Fast Version),The Monkees,0,The Monkees,1966.0,Here Come the Monkees (#1.10),I wanna be free,tommy boyce + bobby hart + the monkees
750216,938318,256406,You Could Be At The Beach Right Now_ Little Girl,Tommy Womack,0,The Monkees,1966.0,Here Come the Monkees (#1.10),I wanna be free,tommy boyce + bobby hart + the monkees
750221,567394,256406,If I Were A Carpenter,Bobby Darin,1990,The Monkees,1966.0,Here Come the Monkees (#1.10),I wanna be free,tommy boyce + bobby hart + the monkees
750324,890844,256406,I Think We're Alone Now,Tommy James And The Shondells,1967,The Monkees,1966.0,Here Come the Monkees (#1.10),I wanna be free,tommy boyce + bobby hart + the monkees
750844,417738,240656,Til I Get To You,Ricky Martin,2005,The Choir: Boys Dont Sing,2008.0,(#1.1),Fix You,chris martin + jon buckland + guy berryman + will champion
750856,958461,240656,Here Without You (LP Version),Peter Holsapple & Chris Stamey,0,The Choir: Boys Dont Sing,2008.0,(#1.1),Fix You,chris martin + jon buckland + guy berryman + will champion
750878,925984,240656,Don't Let The Same Dog Bite You Twice,Chris Cain,0,The Choir: Boys Dont Sing,2008.0,(#1.1),Fix You,chris martin + jon buckland + guy berryman + will champion
750885,654475,240656,Throw Away Comedy Medley:  Dance With A Dolly / You Are Too Beautiful / Cecilia / Love Walked In  / Carolina In The Morning / Beautiful Dreamer / Swing Low_ Sweet Chariot / I Enjoy Being A Girl / A Little Bit Of Heaven,Dean Martin,0,The Choir: Boys Dont Sing,2008.0,(#1.1),Fix You,chris martin + jon buckland + guy berryman + will champion
750919,782672,240656,You Could Drive A Person Crazy [Company],Maria Friedman_ Ruthie Henshall_ Millicent Martin & Lea Salonga,0,The Choir: Boys Dont Sing,2008.0,(#1.1),Fix You,chris martin + jon buckland + guy berryman + will champion
750973,427774,240656,You're Nobody Till Somebody Loves You,Frank Sinatra_ Dean Martin and Sammy Davis Jr,0,The Choir: Boys Dont Sing,2008.0,(#1.1),Fix You,chris martin + jon buckland + guy berryman + will champion
750988,957203,240656,You Break It_ We Fix It,Chris Rodriguez,0,The Choir: Boys Dont Sing,2008.0,(#1.1),Fix You,chris martin + jon buckland + guy berryman + will champion
751117,128245,375890,I Just Wanna Be Your Everything,Andy Gibb,2003,Breakfast in Hollywood,1946.0,,If I Had a Wishing Ring,louis alter + andy russell
751151,951132,375890,I Get A Kick Out Of You,Louis Armstrong / Oscar Peterson / Herb Ellis / Ray Brown / Louie Bellson,0,Breakfast in Hollywood,1946.0,,If I Had a Wishing Ring,louis alter + andy russell
751154,922545,375890,The Kid Who Had His Ear Slapped By The Druggist,Meet Me In St. Louis,2007,Breakfast in Hollywood,1946.0,,If I Had a Wishing Ring,louis alter + andy russell
751319,620632,375890,If I Had a Wishing Ring,Andy Russell,0,Breakfast in Hollywood,1946.0,,If I Had a Wishing Ring,louis alter + andy russell
751518,949721,375890,I Feel Like A Million,Joe Hill Louis,1967,Breakfast in Hollywood,1946.0,,If I Had a Wishing Ring,louis alter + andy russell
752081,958571,168165,La Macolina,Los Sabrosos Del Merengue,0,No me la puc treure del cap,2010.0,Làguila negra (#1.6),La mort de na Margalida,maria del mar bonet
